Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice 
1262.0,20.0,RL,80.0,-0.06664879973025815,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5.0,6.0,1956.0,1956.0,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,504.0,Unf,0.0,546.0,1050.0,GasA,Gd,Y,SBrkr,1050.0,0.0,0.0,1050.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,Attchd,1956.0,Unf,1.0,338.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,WD,Normal,128900.0
141.0,20.0,RL,70.0,0.03138272218767456,Pave,,Reg,Lvl,AllPub,FR2,Gtl,mes,Norm,Norm,1Fam,1Story,4.0,5.0,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,432.0,Unf,0.0,432.0,864.0,GasA,TA,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Po,,,,0.0,0.0,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,ConLI,Normal,115000.0
561.0,20.0,RL,,0.12298773322432058,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,6.0,1957.0,1996.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,Gd,TA,No,ALQ,1302.0,Unf,0.0,90.0,1392.0,GasA,TA,Y,SBrkr,1392.0,0.0,0.0,1392.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Mod,1.0,Gd,Detchd,1957.0,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,95.0,0.0,,,,0.0,5.0,2010.0,WD,Normal,121500.0
485.0,20.0,RL,,-0.2672866479222938,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,7.0,1962.0,2001.0,Gable,CompShg,HdBoard,Plywood,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,588.0,Unf,0.0,411.0,999.0,GasA,Gd,Y,SBrkr,999.0,0.0,0.0,999.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,,Detchd,1963.0,Unf,1.0,264.0,TA,TA,Y,0.0,132.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2007.0,WD,Normal,132500.0
786.0,20.0,RL,,-0.04595325621425014,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6.0,5.0,1967.0,1967.0,Gable,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,251.0,LwQ,630.0,491.0,1372.0,GasA,TA,Y,SBrkr,1342.0,0.0,0.0,1342.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Attchd,1967.0,Unf,2.0,457.0,TA,TA,Y,0.0,0.0,0.0,0.0,197.0,0.0,,,,0.0,9.0,2009.0,WD,Normal,161500.0
880.0,20.0,RL,,-0.34985097415984157,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,8.0,1978.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,Gd,Gd,CBlock,TA,TA,No,ALQ,646.0,Unf,0.0,218.0,864.0,GasA,Ex,Y,SBrkr,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Attchd,1978.0,Unf,1.0,336.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,7.0,2009.0,WD,Normal,136500.0
801.0,60.0,RL,79.0,0.2816898748181294,Pave,,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6.0,5.0,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462.0,Unf,0.0,154.0,616.0,GasA,Gd,Y,SBrkr,616.0,1072.0,0.0,1688.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,0.0,,Attchd,1997.0,RFn,2.0,603.0,TA,TA,Y,403.0,114.0,185.0,0.0,0.0,0.0,,,Shed,400.0,5.0,2008.0,WD,Normal,200000.0
127.0,120.0,RL,,-0.5755413223975712,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6.0,5.0,1976.0,1976.0,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,120.0,Unf,0.0,958.0,1078.0,GasA,TA,Y,SBrkr,958.0,0.0,0.0,958.0,0.0,0.0,2.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,TA,Attchd,1977.0,RFn,2.0,440.0,TA,TA,Y,0.0,205.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2007.0,WD,Normal,128000.0
759.0,160.0,FV,24.0,-0.8639718446627777,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7.0,5.0,1999.0,1999.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,Gd,TA,No,ALQ,549.0,Unf,0.0,195.0,744.0,GasA,Gd,Y,SBrkr,757.0,744.0,0.0,1501.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,,Detchd,1999.0,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2008.0,WD,Normal,179400.0
350.0,60.0,RL,56.0,1.1131061045954411,Pave,,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2005.0,2006.0,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,Ex,TA,PConc,Ex,TA,No,GLQ,1410.0,Unf,0.0,438.0,1848.0,GasA,Ex,Y,SBrkr,1848.0,880.0,0.0,2728.0,1.0,0.0,2.0,1.0,4.0,1.0,Ex,10.0,Typ,2.0,Ex,Attchd,2006.0,Fin,3.0,706.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2006.0,New,Partial,437154.0
146.0,160.0,RM,24.0,-0.8376122576581779,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,6.0,5.0,2004.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,970.0,739.0,0.0,1709.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Maj1,0.0,,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2006.0,WD,Normal,130000.0
836.0,20.0,RL,60.0,-0.06664879973025815,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4.0,7.0,1950.0,1995.0,Gable,CompShg,VinylSd,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442.0,Unf,0.0,625.0,1067.0,GasA,TA,Y,SBrkr,1067.0,0.0,0.0,1067.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,4.0,Min2,0.0,,Attchd,1996.0,Unf,2.0,436.0,TA,TA,Y,290.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2010.0,WD,Normal,128000.0
211.0,30.0,RL,67.0,-0.5019087570458795,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,6.0,1925.0,1950.0,Gable,CompShg,Stucco,Stucco,,0.0,TA,TA,CBlock,TA,TA,No,Rec,468.0,Unf,0.0,396.0,864.0,GasA,TA,N,FuseA,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,,,,0.0,0.0,,,Y,0.0,0.0,96.0,0.0,0.0,0.0,,,,0.0,4.0,2008.0,WD,Normal,98000.0
491.0,160.0,RM,,-0.8220361380645508,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5.0,6.0,1976.0,1976.0,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,264.0,264.0,GasA,TA,Y,SBrkr,616.0,688.0,0.0,1304.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,4.0,Typ,1.0,Gd,BuiltIn,1976.0,Fin,1.0,336.0,TA,TA,Y,141.0,24.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2008.0,WD,Normal,115000.0
749.0,20.0,RL,59.0,0.04151264611919427,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7.0,5.0,1996.0,1996.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,919.0,Unf,0.0,801.0,1720.0,GasA,Ex,Y,SBrkr,1720.0,0.0,0.0,1720.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1996.0,Fin,2.0,527.0,TA,TA,Y,240.0,56.0,154.0,0.0,0.0,0.0,,,,0.0,3.0,2010.0,WD,Normal,260400.0
833.0,60.0,RL,44.0,-0.07231284321884983,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,6.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483.0,Unf,0.0,458.0,941.0,GasA,Ex,Y,SBrkr,941.0,888.0,0.0,1829.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,2003.0,RFn,2.0,613.0,TA,TA,Y,192.0,39.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2010.0,WD,Normal,237000.0
1370.0,20.0,RL,48.0,0.046087450475364465,Pave,,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2003.0,2003.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,Av,BLQ,370.0,GLQ,972.0,315.0,1657.0,GasA,Ex,Y,SBrkr,1668.0,0.0,0.0,1668.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,2003.0,Fin,2.0,502.0,TA,TA,Y,0.0,262.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2010.0,WD,Normal,232000.0
117.0,20.0,RL,,0.15294180936591112,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1962.0,1962.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,116.0,TA,TA,CBlock,TA,TA,No,LwQ,170.0,BLQ,670.0,252.0,1092.0,GasA,TA,Y,SBrkr,1092.0,0.0,0.0,1092.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Po,Attchd,1962.0,Unf,1.0,288.0,TA,TA,Y,0.0,20.0,144.0,0.0,0.0,0.0,,,,0.0,9.0,2009.0,WD,Normal,139000.0
1417.0,190.0,RM,60.0,0.12287880931107843,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4.0,6.0,1885.0,1950.0,Gable,CompShg,VinylSd,AsbShng,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,777.0,777.0,GasA,Gd,Y,SBrkr,1246.0,1044.0,0.0,2290.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,11.0,Typ,0.0,,Detchd,1971.0,Unf,2.0,560.0,TA,TA,N,0.0,0.0,114.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,WD,Normal,122500.0
212.0,20.0,RL,83.0,0.02266880912830276,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6.0,5.0,2009.0,2009.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,36.0,Unf,0.0,1176.0,1212.0,GasA,Ex,Y,SBrkr,1212.0,0.0,0.0,1212.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,,Attchd,2009.0,RFn,2.0,460.0,TA,TA,Y,100.0,22.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2010.0,WD,Normal,186000.0
462.0,70.0,RL,60.0,-0.3280661915114121,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7.0,9.0,1936.0,2007.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,350.0,BLQ,210.0,0.0,560.0,GasA,Ex,Y,SBrkr,575.0,560.0,0.0,1135.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,,Detchd,1971.0,RFn,2.0,576.0,TA,TA,Y,256.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,4.0,2009.0,WD,Normal,155000.0
1392.0,90.0,RL,65.0,-0.1381028868171069,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,Duplex,1Story,5.0,5.0,1967.0,1967.0,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1584.0,1584.0,GasA,TA,Y,SBrkr,1584.0,0.0,0.0,1584.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,Mod,0.0,,Detchd,1967.0,Unf,3.0,792.0,TA,TA,Y,0.0,152.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2009.0,WD,Normal,124000.0
1327.0,30.0,RH,70.0,-0.6472132573109042,Pave,,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3.0,6.0,1931.0,2006.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544.0,Unf,0.0,0.0,544.0,GasA,Ex,Y,SBrkr,774.0,0.0,0.0,774.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,,,,,0.0,0.0,,,Y,0.0,0.0,286.0,0.0,0.0,0.0,,,,0.0,5.0,2007.0,WD,Normal,79000.0
119.0,60.0,RL,90.0,0.2357239834299432,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1990.0,1990.0,Hip,CompShg,Plywood,Plywood,,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1470.0,Unf,0.0,203.0,1673.0,GasA,Gd,Y,SBrkr,1699.0,1523.0,0.0,3222.0,1.0,0.0,3.0,0.0,5.0,1.0,Gd,11.0,Typ,2.0,TA,Attchd,1990.0,Unf,3.0,594.0,TA,TA,Y,367.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2010.0,WD,Normal,320000.0
523.0,50.0,RM,50.0,-0.5676988006441365,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6.0,7.0,1947.0,1950.0,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,399.0,Unf,0.0,605.0,1004.0,GasA,Ex,Y,SBrkr,1004.0,660.0,0.0,1664.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,2.0,Gd,Detchd,1950.0,Unf,2.0,420.0,TA,TA,Y,0.0,24.0,36.0,0.0,0.0,0.0,,,,0.0,10.0,2006.0,WD,Normal,159000.0
620.0,60.0,RL,85.0,0.22134602688197974,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8.0,5.0,2003.0,2003.0,Hip,CompShg,VinylSd,VinylSd,Stone,226.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,871.0,Unf,0.0,611.0,1482.0,GasA,Ex,Y,SBrkr,1482.0,780.0,0.0,2262.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,10.0,Typ,2.0,Gd,Attchd,2003.0,Fin,3.0,749.0,TA,TA,Y,168.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2008.0,WD,Normal,305000.0
283.0,120.0,RL,34.0,-0.5608365941098812,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7.0,5.0,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904.0,Unf,0.0,410.0,1314.0,GasA,Ex,Y,SBrkr,1314.0,0.0,0.0,1314.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2008.0,RFn,2.0,626.0,TA,TA,Y,172.0,62.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2009.0,ConLw,Normal,207500.0
1317.0,20.0,RL,61.0,0.001537569959326152,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1622.0,1622.0,GasA,Ex,Y,SBrkr,1630.0,0.0,0.0,1630.0,1.0,0.0,2.0,0.0,3.0,1.0,Ex,8.0,Typ,1.0,Gd,Attchd,2008.0,RFn,3.0,860.0,TA,TA,Y,172.0,42.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2009.0,WD,Normal,295493.0
243.0,50.0,RM,63.0,-0.5676988006441365,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,4.0,1900.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,540.0,540.0,GasA,Gd,N,FuseA,889.0,551.0,0.0,1440.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Attchd,1940.0,Unf,1.0,352.0,Fa,TA,Y,0.0,0.0,77.0,0.0,0.0,0.0,,,,0.0,4.0,2006.0,WD,Normal,79000.0
1209.0,20.0,RL,70.0,-0.26674202835608307,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5.0,7.0,1962.0,1980.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,Rec,504.0,BLQ,108.0,319.0,931.0,GasA,TA,Y,SBrkr,1283.0,0.0,0.0,1283.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Detchd,1980.0,Unf,2.0,506.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2008.0,WD,Normal,140000.0
680.0,20.0,RL,,-0.029070049661717286,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1961.0,1961.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,TA,TA,CBlock,TA,TA,No,Rec,827.0,Unf,0.0,161.0,988.0,GasA,TA,Y,SBrkr,988.0,0.0,0.0,988.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Detchd,1963.0,Unf,2.0,572.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2007.0,WD,Normal,128500.0
99.0,30.0,RL,85.0,0.04499821134294299,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,5.0,1920.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,108.0,Unf,0.0,350.0,458.0,GasA,Fa,N,SBrkr,835.0,0.0,0.0,835.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,Basment,1920.0,Unf,1.0,366.0,Fa,TA,Y,0.0,0.0,77.0,0.0,0.0,0.0,,,Shed,400.0,5.0,2010.0,COD,Abnorml,83000.0
1321.0,20.0,RL,70.0,-0.19735749562083513,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,6.0,3.0,1957.0,1957.0,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189.0,Rec,661.0,628.0,1478.0,GasA,Gd,Y,SBrkr,1478.0,0.0,0.0,1478.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,2.0,Gd,Attchd,1957.0,RFn,2.0,442.0,TA,TA,Y,114.0,0.0,0.0,0.0,216.0,0.0,,,,0.0,6.0,2009.0,WD,Normal,156500.0
1274.0,80.0,RL,124.0,0.1416137223887278,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6.0,7.0,1959.0,2006.0,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,719.0,Unf,0.0,300.0,1019.0,GasA,Gd,Y,SBrkr,1357.0,0.0,0.0,1357.0,1.0,0.0,1.0,0.0,2.0,1.0,Ex,5.0,Typ,1.0,Gd,Basment,1959.0,RFn,1.0,312.0,TA,TA,Y,0.0,0.0,0.0,0.0,163.0,0.0,,GdPrv,,0.0,5.0,2008.0,WD,Normal,177000.0
106.0,60.0,FV,75.0,-0.09115668020974134,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8.0,5.0,2003.0,2004.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,768.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1053.0,1053.0,GasA,Ex,Y,SBrkr,1053.0,939.0,0.0,1992.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,2003.0,RFn,2.0,648.0,TA,TA,Y,140.0,45.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2008.0,WD,Normal,250000.0
663.0,20.0,RL,120.0,0.3646898967086458,Pave,,Reg,Lvl,AllPub,Corner,Gtl,mes,Norm,Norm,1Fam,1Story,6.0,3.0,1968.0,1968.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216.0,TA,TA,CBlock,Fa,Fa,No,Unf,0.0,Unf,0.0,1392.0,1392.0,GasA,Gd,Y,SBrkr,1392.0,0.0,0.0,1392.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Maj2,2.0,TA,Attchd,1968.0,RFn,2.0,576.0,TA,TA,Y,0.0,0.0,240.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,WD,Normal,110000.0
90.0,20.0,RL,60.0,-0.2333023869907438,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4.0,5.0,1994.0,1995.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,588.0,Unf,0.0,402.0,990.0,GasA,Ex,Y,SBrkr,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,,,,0.0,0.0,,,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,WD,Normal,123600.0
540.0,20.0,RL,,0.13191949411017667,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2001.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,479.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1358.0,Unf,0.0,223.0,1581.0,GasA,Ex,Y,SBrkr,1601.0,0.0,0.0,1601.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,TA,Attchd,2001.0,RFn,2.0,670.0,TA,TA,Y,180.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,Shed,2000.0,5.0,2010.0,WD,Normal,272000.0
593.0,20.0,RL,60.0,-0.3934205394567006,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,8.0,1982.0,2003.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,Gd,PConc,TA,Gd,No,GLQ,816.0,Unf,0.0,0.0,816.0,GasA,Ex,Y,SBrkr,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,,Detchd,1985.0,Fin,2.0,816.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2008.0,WD,Normal,138000.0
544.0,120.0,RH,34.0,-0.6703051269182394,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,TwnhsE,SFoyer,7.0,5.0,1998.0,1998.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,182.0,TA,TA,PConc,Gd,TA,Av,GLQ,584.0,LwQ,139.0,0.0,723.0,GasA,Ex,Y,SBrkr,767.0,0.0,0.0,767.0,1.0,0.0,1.0,0.0,1.0,1.0,TA,4.0,Typ,0.0,,Attchd,1998.0,Fin,1.0,367.0,TA,TA,Y,120.0,40.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2007.0,WD,Normal,133000.0
967.0,50.0,RL,130.0,-0.06664879973025815,Pave,,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5.0,7.0,1940.0,1950.0,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,Gd,BrkTil,TA,Fa,No,Rec,428.0,Unf,0.0,300.0,728.0,GasA,Ex,Y,SBrkr,976.0,332.0,0.0,1308.0,1.0,0.0,1.0,1.0,2.0,1.0,TA,7.0,Min2,2.0,TA,Detchd,1940.0,Unf,1.0,256.0,TA,TA,Y,0.0,70.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,WD,Normal,160000.0
